transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
2876,930,Jason Hubbard,104,8000.0,shoes,clothing,offline,Chennai,2025-11-08 00:00:00,1,NetBanking,0.25,JasonHubbard@gmail.com,7072875628,failed
2878,51,Cory Ellis,104,8000.0,SHOES,Clothing,offline,Chennai,2025-10-19 00:00:00,5,Cash,0.25,CoryEllis@gmail.com,7954633422,successful
2878,51,Cory Ellis,104,8000.0,SHOES,Clothing,offline,Chennai,2025-10-19 00:00:00,5,Cash,0.25,CoryEllis@gmail.com,7954633422,failed
2925,366,Kelsey Shelton,106,80000.0,sofa,furniture,offline,Mumbai,2025-10-31 00:00:00,1,Cash,0.35,KelseyShelton@gmail.com,8643965351,successful
2925,366,Kelsey Shelton,106,80000.0,sofa,furniture,offline,Mumbai,2025-10-31 00:00:00,1,Cash,0.35,KelseyShelton@gmail.com,8643965351,failed
2926,641,Andre Rodriguez,102,70000.0,Phone,electronics,online,Bangalore,2025-06-08 00:00:00,2,NetBanking,0.2,AndreRodriguez@outlook.com,6047103170,successful
2926,641,Andre Rodriguez,102,70000.0,Phone,electronics,online,Bangalore,2025-06-08 00:00:00,2,NetBanking,0.2,AndreRodriguez@outlook.com,6047103170,failed
2927,274,Joseph Parker,107,50000.0,DINING TABLE,FURN,offline,Bangalore,03-13-2026,3,NetBanking,0.15,JosephParker@gmail.com,7902179206,successful
2927,274,Joseph Parker,107,50000.0,DINING TABLE,FURN,offline,Bangalore,03-13-2026,3,NetBanking,0.15,JosephParker@gmail.com,7902179206,failed
2937,124,Sarah Rios,102,70000.0,phone,ELEC,offline,Mumbai,2026-01-03 00:00:00,4,Cash,0.35,SarahRios@outlook.com,7979234148,successful
2937,124,Sarah Rios,102,70000.0,phone,ELEC,offline,Mumbai,2026-01-03 00:00:00,4,Cash,0.35,SarahRios@outlook.com,7979234148,failed
2949,905,Katie George,103,1300.0,Shirt,CLOTH,offline,Hyderabad,2025-11-17 00:00:00,5,Card,0.25,KatieGeorge@gmail.com,6926102952,successful
2949,905,Katie George,103,1300.0,Shirt,CLOTH,offline,Hyderabad,2025-11-17 00:00:00,5,Card,0.25,KatieGeorge@gmail.com,6926102952,failed
2959,67,Jamie Harvey,103,1300.0,shirt,Clothing,offline,Chennai,2025-07-13 00:00:00,2,Cash,0.35,Jamie61@gmail.com,7408465928,successful
2959,67,Jamie Harvey,103,1300.0,shirt,Clothing,offline,Chennai,2025-07-13 00:00:00,2,Cash,0.35,Jamie61@gmail.com,7408465928,failed
2960,76,Cindy Lewis,105,45000.0,tv,Electronics,offline,Chennai,04-13-2026,4,NetBanking,0.2,CindyLewis@outlook.com,6646839866,successful
2960,76,Cindy Lewis,105,45000.0,tv,Electronics,offline,Chennai,04-13-2026,4,NetBanking,0.2,CindyLewis@outlook.com,6646839866,failed
2975,962,Sharon Wood,104,8000.0,Shoes,clothing,offline,Mumbai,02-25-2026,3,UPI,0.05,Sharon10@gmail.com,6756452684,successful
2975,962,Sharon Wood,104,8000.0,Shoes,clothing,offline,Mumbai,02-25-2026,3,UPI,0.05,Sharon10@gmail.com,6756452684,failed
2985,798,Amber Murphy,108,15000.0,mixer grinder,home appliances,online,Hyderabad,2026-01-28 00:00:00,2,Cash,0.3,Amber25@gmail.com,7011149807,successful
2985,798,Amber Murphy,108,15000.0,mixer grinder,home appliances,online,Hyderabad,2026-01-28 00:00:00,2,Cash,0.3,Amber25@gmail.com,7011149807,failed
2987,284,Erin Richmond,103,1300.0,Shirt,clothing,online,Chennai,2025-06-25 00:00:00,3,Card,0.4,ErinRichmond@gmail.com,9295628578,successful
2987,284,Erin Richmond,103,1300.0,Shirt,clothing,online,Chennai,2025-06-25 00:00:00,3,Card,0.4,ErinRichmond@gmail.com,9295628578,failed
2994,896,Tara Church,107,50000.0,Dining table,FURN,online,Mumbai,2025-04-08 00:00:00,5,Cash,0.15,TaraChurch@yahoo.com,7251570847,successful
2994,896,Tara Church,107,50000.0,Dining table,FURN,online,Mumbai,2025-04-08 00:00:00,5,Cash,0.15,TaraChurch@yahoo.com,7251570847,failed
3011,528,Kerri Rodriguez,109,65000.0,REFRIGERATOR,home appliances,offline,Chennai,2025-09-15 00:00:00,5,UPI,0.2,Kerri90@gmail.com,7758070493,successful
3011,528,Kerri Rodriguez,109,65000.0,REFRIGERATOR,home appliances,offline,Chennai,2025-09-15 00:00:00,5,UPI,0.2,Kerri90@gmail.com,7758070493,failed
3033,627,Nicole Allen,108,15000.0,MIXER GRINDER,Home Appliances,offline,Bangalore,2025-04-27 00:00:00,4,NetBanking,0.25,NicoleAllen@gmail.com,6448791056,successful
3033,627,Nicole Allen,108,15000.0,MIXER GRINDER,Home Appliances,offline,Bangalore,2025-04-27 00:00:00,4,NetBanking,0.25,NicoleAllen@gmail.com,6448791056,failed
3039,305,Zachary Cabrera,107,50000.0,DINING TABLE,FURN,online,Delhi,2025-05-31 00:00:00,2,Card,0.4,ZacharyCabrera@outlook.com,8097133696,successful
3039,305,Zachary Cabrera,107,50000.0,DINING TABLE,FURN,online,Delhi,2025-05-31 00:00:00,2,Card,0.4,ZacharyCabrera@outlook.com,8097133696,failed
3045,726,Joshua Walker,109,65000.0,Refrigerator,HOME,online,Mumbai,11-13-2025,5,Cash,0.05,JoshuaWalker@outlook.com,9234629809,successful
3045,726,Joshua Walker,109,65000.0,Refrigerator,HOME,online,Mumbai,11-13-2025,5,Cash,0.05,JoshuaWalker@outlook.com,9234629809,failed
3049,259,Kevin Ramirez,109,65000.0,REFRIGERATOR,Home Appliances,online,Hyderabad,2026-03-25 00:00:00,4,UPI,0.15,KevinRamirez@outlook.com,8654718185,successful
3049,259,Kevin Ramirez,109,65000.0,REFRIGERATOR,Home Appliances,online,Hyderabad,2026-03-25 00:00:00,4,UPI,0.15,KevinRamirez@outlook.com,8654718185,failed
3055,63,Joseph Little,101,250000.0,laptop,electronics,offline,Mumbai,2025-11-26 00:00:00,4,Card,0.1,JosephLittle@yahoo.com,7793820553,successful
3055,63,Joseph Little,101,250000.0,laptop,electronics,offline,Mumbai,2025-11-26 00:00:00,4,Card,0.1,JosephLittle@yahoo.com,7793820553,failed
3060,199,Marissa Cortez,101,250000.0,laptop,ELEC,offline,Chennai,01-25-2026,4,Card,0.05,Marissa45@gmail.com,6518480400,successful
3060,199,Marissa Cortez,101,250000.0,laptop,ELEC,offline,Chennai,01-25-2026,4,Card,0.05,Marissa45@gmail.com,6518480400,failed
3069,941,Chelsea Wallace,102,70000.0,PHONE,Electronics,online,Bangalore,2026-01-04 00:00:00,2,Card,0.05,ChelseaWallace@outlook.com,9617601736,successful
3069,941,Chelsea Wallace,102,70000.0,PHONE,Electronics,online,Bangalore,2026-01-04 00:00:00,2,Card,0.05,ChelseaWallace@outlook.com,9617601736,failed
3084,575,Willie Holloway,103,1300.0,shirt,Clothing,offline,Chennai,2025-08-17 00:00:00,4,NetBanking,0.4,Willie14@gmail.com,7400435939,successful
3084,575,Willie Holloway,103,1300.0,shirt,Clothing,offline,Chennai,2025-08-17 00:00:00,4,NetBanking,0.4,Willie14@gmail.com,7400435939,failed
3087,540,Amy Cruz,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-02-16 00:00:00,5,NetBanking,0.1,AmyCruz@gmail.com,7034946867,successful
3087,540,Amy Cruz,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-02-16 00:00:00,5,NetBanking,0.1,AmyCruz@gmail.com,7034946867,failed
3095,459,Jason Moreno,104,8000.0,shoes,clothing,offline,Mumbai,2025-07-06 00:00:00,1,Card,0.35,JasonMoreno@gmail.com,6781402001,successful
3095,459,Jason Moreno,104,8000.0,shoes,clothing,offline,Mumbai,2025-07-06 00:00:00,1,Card,0.35,JasonMoreno@gmail.com,6781402001,failed
3109,45,Tasha Baker,105,45000.0,tv,Electronics,online,Delhi,2026-01-26 00:00:00,2,UPI,0.05,TashaBaker@gmail.com,7562005843,successful
3109,45,Tasha Baker,105,45000.0,tv,Electronics,online,Delhi,2026-01-26 00:00:00,2,UPI,0.05,TashaBaker@gmail.com,7562005843,failed
3118,297,Susan Hill,102,70000.0,Phone,ELEC,online,Delhi,2025-12-03 00:00:00,1,Cash,0.25,SusanHill@outlook.com,6962432263,successful
3118,297,Susan Hill,102,70000.0,Phone,ELEC,online,Delhi,2025-12-03 00:00:00,1,Cash,0.25,SusanHill@outlook.com,6962432263,failed
3130,879,Andrew Johnston,105,45000.0,TV,ELEC,offline,Mumbai,2026-03-04 00:00:00,3,UPI,0.3,AndrewJohnston@yahoo.com,9290408466,successful
3130,879,Andrew Johnston,105,45000.0,TV,ELEC,offline,Mumbai,2026-03-04 00:00:00,3,UPI,0.3,AndrewJohnston@yahoo.com,9290408466,failed
3141,62,Sarah Park,108,15000.0,MIXER GRINDER,Home Appliances,offline,Delhi,2026-02-25 00:00:00,3,UPI,0.4,Sarah20@gmail.com,6601305051,successful
3141,62,Sarah Park,108,15000.0,MIXER GRINDER,Home Appliances,offline,Delhi,2026-02-25 00:00:00,3,UPI,0.4,Sarah20@gmail.com,6601305051,failed
3144,35,Guy Walker,110,45000.0,Microwave,HOME,online,Chennai,2025-10-27 00:00:00,1,UPI,0.4,Guy67@gmail.com,9516010611,successful
3144,35,Guy Walker,110,45000.0,Microwave,HOME,online,Chennai,2025-10-27 00:00:00,1,UPI,0.4,Guy67@gmail.com,9516010611,failed
3158,63,Joseph Little,103,1300.0,Shirt,clothing,online,Mumbai,2026-03-16 00:00:00,4,Card,0.3,JosephLittle@yahoo.com,7793820553,successful
3158,63,Joseph Little,103,1300.0,Shirt,clothing,online,Mumbai,2026-03-16 00:00:00,4,Card,0.3,JosephLittle@yahoo.com,7793820553,failed
3161,941,Chelsea Wallace,107,50000.0,DINING TABLE,FURN,offline,Bangalore,12-15-2025,1,NetBanking,0.3,ChelseaWallace@outlook.com,9617601736,successful
3161,941,Chelsea Wallace,107,50000.0,DINING TABLE,FURN,offline,Bangalore,12-15-2025,1,NetBanking,0.3,ChelseaWallace@outlook.com,9617601736,failed
3191,729,Elizabeth Hunt,110,45000.0,MICROWAVE,home appliances,offline,Mumbai,2025-07-05 00:00:00,5,UPI,0.1,ElizabethHunt@outlook.com,8909629121,successful
3191,729,Elizabeth Hunt,110,45000.0,MICROWAVE,home appliances,offline,Mumbai,2025-07-05 00:00:00,5,UPI,0.1,ElizabethHunt@outlook.com,8909629121,failed
3204,139,Melissa Peterson,110,45000.0,MICROWAVE,home appliances,online,Mumbai,2025-06-09 00:00:00,5,NetBanking,0.15,MelissaPeterson@outlook.com,8721382133,successful
3204,139,Melissa Peterson,110,45000.0,MICROWAVE,home appliances,online,Mumbai,2025-06-09 00:00:00,5,NetBanking,0.15,MelissaPeterson@outlook.com,8721382133,failed
3225,552,Anthony Cox,109,65000.0,REFRIGERATOR,HOME,offline,Hyderabad,2025-05-16 00:00:00,3,UPI,0.15,AnthonyCox@gmail.com,7725127392,successful
3225,552,Anthony Cox,109,65000.0,REFRIGERATOR,HOME,offline,Hyderabad,2025-05-16 00:00:00,3,UPI,0.15,AnthonyCox@gmail.com,7725127392,failed
3227,671,Sarah Frederick,107,50000.0,Dining table,furniture,offline,Chennai,01-27-2026,-2,Cash,0.25,SarahFrederick@outlook.com,6659595538,successful
3227,671,Sarah Frederick,107,50000.0,Dining table,furniture,offline,Chennai,01-27-2026,-2,Cash,0.25,SarahFrederick@outlook.com,6659595538,failed
3241,766,Stacey Jones,105,45000.0,TV,electronics,online,Mumbai,08-14-2025,4,NetBanking,0.15,StaceyJones@outlook.com,8058935577,successful
3241,766,Stacey Jones,105,45000.0,TV,electronics,online,Mumbai,08-14-2025,4,NetBanking,0.15,StaceyJones@outlook.com,8058935577,failed
3263,127,Carlos Hickman,105,45000.0,TV,Electronics,online,Bangalore,2026-01-26 00:00:00,4,Cash,0.35,CarlosHickman@gmail.com,6093093186,successful
3263,127,Carlos Hickman,105,45000.0,TV,Electronics,online,Bangalore,2026-01-26 00:00:00,4,Cash,0.35,CarlosHickman@gmail.com,6093093186,failed
3289,750,Kristi Blackwell,108,15000.0,Mixer grinder,Home Appliances,online,Hyderabad,2025-08-01 00:00:00,3,NetBanking,0.35,KristiBlackwell@yahoo.com,7744513501,successful
3289,750,Kristi Blackwell,108,15000.0,Mixer grinder,Home Appliances,online,Hyderabad,2025-08-01 00:00:00,3,NetBanking,0.35,KristiBlackwell@yahoo.com,7744513501,failed
3324,85,Suzanne Estes,107,50000.0,Dining table,FURN,offline,Delhi,2025-12-12 00:00:00,4,NetBanking,0.1,Suzanne95@gmail.com,8067152653,successful
3324,85,Suzanne Estes,107,50000.0,Dining table,FURN,offline,Delhi,2025-12-12 00:00:00,4,NetBanking,0.1,Suzanne95@gmail.com,8067152653,failed
3340,901,Robert Mccoy,105,45000.0,TV,Electronics,online,Mumbai,2025-11-28 00:00:00,5,UPI,0.2,RobertMccoy@gmail.com,6111279632,successful
3340,901,Robert Mccoy,105,45000.0,TV,Electronics,online,Mumbai,2025-11-28 00:00:00,5,UPI,0.2,RobertMccoy@gmail.com,6111279632,failed
3348,618,Alan Torres,110,45000.0,Microwave,home appliances,online,Chennai,2025-08-16 00:00:00,4,Card,0.25,AlanTorres@yahoo.com,7353183305,successful
3348,618,Alan Torres,110,45000.0,Microwave,home appliances,online,Chennai,2025-08-16 00:00:00,4,Card,0.25,AlanTorres@yahoo.com,7353183305,failed
3358,410,Briana Greene,103,1300.0,SHIRT,clothing,online,Mumbai,2025-12-03 00:00:00,5,Cash,0.35,BrianaGreene@yahoo.com,7390555615,successful
3358,410,Briana Greene,103,1300.0,SHIRT,clothing,online,Mumbai,2025-12-03 00:00:00,5,Cash,0.35,BrianaGreene@yahoo.com,7390555615,failed
3380,309,Gary Allen,101,250000.0,Laptop,electronics,offline,Delhi,2025-09-13 00:00:00,2,Cash,0.4,Gary44@gmail.com,8595573177,successful
3380,309,Gary Allen,101,250000.0,Laptop,electronics,offline,Delhi,2025-09-13 00:00:00,2,Cash,0.4,Gary44@gmail.com,8595573177,failed
3409,158,Tiffany Mitchell,106,80000.0,SOFA,FURN,online,Delhi,12-19-2025,3,NetBanking,0.2,Tiffany78@gmail.com,7906116316,successful
3409,158,Tiffany Mitchell,106,80000.0,SOFA,FURN,online,Delhi,12-19-2025,3,NetBanking,0.2,Tiffany78@gmail.com,7906116316,failed
3438,194,Leonard Taylor,107,50000.0,dining table,furniture,online,Chennai,2025-10-11 00:00:00,2,Cash,0.4,Leonard55@gmail.com,8870238398,successful
3438,194,Leonard Taylor,107,50000.0,dining table,furniture,online,Chennai,2025-10-11 00:00:00,2,Cash,0.4,Leonard55@gmail.com,8870238398,failed
3439,468,Sonya Watts,101,250000.0,LAPTOP,electronics,offline,Mumbai,2025-11-23 00:00:00,5,Card,0.15,SonyaWatts@yahoo.com,9095796164,successful
3439,468,Sonya Watts,101,250000.0,LAPTOP,electronics,offline,Mumbai,2025-11-23 00:00:00,5,Card,0.15,SonyaWatts@yahoo.com,9095796164,failed
3456,405,Tina Olson,103,1300.0,Shirt,CLOTH,online,Bangalore,2025-06-05 00:00:00,2,Cash,0.35,Tina84@gmail.com,9983143492,successful
3456,405,Tina Olson,103,1300.0,Shirt,CLOTH,online,Bangalore,2025-06-05 00:00:00,2,Cash,0.35,Tina84@gmail.com,9983143492,failed
3459,708,David Gibson,105,45000.0,TV,Electronics,online,Mumbai,2026-02-27 00:00:00,2,UPI,0.05,DavidGibson@gmail.com,8580549116,successful
3459,708,David Gibson,105,45000.0,TV,Electronics,online,Mumbai,2026-02-27 00:00:00,2,UPI,0.05,DavidGibson@gmail.com,8580549116,failed
3465,879,Andrew Johnston,101,250000.0,laptop,ELEC,online,Mumbai,2026-01-11 00:00:00,3,UPI,0.15,AndrewJohnston@yahoo.com,9290408466,successful
3465,879,Andrew Johnston,101,250000.0,laptop,ELEC,online,Mumbai,2026-01-11 00:00:00,3,UPI,0.15,AndrewJohnston@yahoo.com,9290408466,failed
3481,244,Frederick Gonzalez,103,1300.0,shirt,CLOTH,offline,Chennai,2025-08-22 00:00:00,1,UPI,0.1,FrederickGonzalez@outlook.com,7865581750,successful
3481,244,Frederick Gonzalez,103,1300.0,shirt,CLOTH,offline,Chennai,2025-08-22 00:00:00,1,UPI,0.1,FrederickGonzalez@outlook.com,7865581750,failed
3521,528,Kerri Rodriguez,110,45000.0,MICROWAVE,HOME,offline,Chennai,2025-05-11 00:00:00,-1,Cash,0.4,Kerri90@gmail.com,7758070493,successful
3521,528,Kerri Rodriguez,110,45000.0,MICROWAVE,HOME,offline,Chennai,2025-05-11 00:00:00,-1,Cash,0.4,Kerri90@gmail.com,7758070493,failed
3550,625,Elizabeth Duran,109,65000.0,REFRIGERATOR,home appliances,online,Mumbai,07-24-2025,2,Card,0.1,ElizabethDuran@gmail.com,7848866997,successful
3550,625,Elizabeth Duran,109,65000.0,REFRIGERATOR,home appliances,online,Mumbai,07-24-2025,2,Card,0.1,ElizabethDuran@gmail.com,7848866997,failed
3662,414,Chase Johnson,104,8000.0,shoes,clothing,offline,Delhi,01-14-2026,1,Card,0.2,ChaseJohnson@yahoo.com,6218571815,successful
3662,414,Chase Johnson,104,8000.0,shoes,clothing,offline,Delhi,01-14-2026,1,Card,0.2,ChaseJohnson@yahoo.com,6218571815,failed
3664,553,Veronica Davis,101,250000.0,laptop,Electronics,offline,Mumbai,2025-06-04 00:00:00,4,Card,0.15,VeronicaDavis@gmail.com,9657619972,successful
3664,553,Veronica Davis,101,250000.0,laptop,Electronics,offline,Mumbai,2025-06-04 00:00:00,4,Card,0.15,VeronicaDavis@gmail.com,9657619972,failed
3683,248,Anthony Henry,106,80000.0,SOFA,Furniture,online,Hyderabad,2026-04-02 00:00:00,3,Card,0.2,AnthonyHenry@yahoo.com,7055017330,successful
3683,248,Anthony Henry,106,80000.0,SOFA,Furniture,online,Hyderabad,2026-04-02 00:00:00,3,Card,0.2,AnthonyHenry@yahoo.com,7055017330,failed
3707,607,Robert Rodriguez,109,65000.0,refrigerator,HOME,offline,Hyderabad,2025-06-15 00:00:00,3,UPI,0.2,Robert7@gmail.com,8027927205,successful
3707,607,Robert Rodriguez,109,65000.0,refrigerator,HOME,offline,Hyderabad,2025-06-15 00:00:00,3,UPI,0.2,Robert7@gmail.com,8027927205,failed
3710,278,Daniel Stevens,107,50000.0,Dining table,FURN,offline,Delhi,2025-05-17 00:00:00,2,UPI,0.25,DanielStevens@yahoo.com,6541075034,successful
3710,278,Daniel Stevens,107,50000.0,Dining table,FURN,offline,Delhi,2025-05-17 00:00:00,2,UPI,0.25,DanielStevens@yahoo.com,6541075034,failed
3718,741,Carla Spencer,107,50000.0,DINING TABLE,FURN,online,Hyderabad,03-23-2026,5,UPI,0.25,CarlaSpencer@yahoo.com,8602226102,successful
3718,741,Carla Spencer,107,50000.0,DINING TABLE,FURN,online,Hyderabad,03-23-2026,5,UPI,0.25,CarlaSpencer@yahoo.com,8602226102,failed
3732,770,Paul Jarvis,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-09 00:00:00,4,NetBanking,0.05,PaulJarvis@gmail.com,9653336027,successful
3732,770,Paul Jarvis,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-09 00:00:00,4,NetBanking,0.05,PaulJarvis@gmail.com,9653336027,failed
3749,185,Sarah Cohen,106,80000.0,sofa,furniture,offline,Mumbai,2026-01-05 00:00:00,3,Cash,0.05,SarahCohen@outlook.com,8825874728,successful
3749,185,Sarah Cohen,106,80000.0,sofa,furniture,offline,Mumbai,2026-01-05 00:00:00,3,Cash,0.05,SarahCohen@outlook.com,8825874728,failed
3751,495,John Cummings,110,45000.0,microwave,Home Appliances,online,Hyderabad,2026-10-03 00:00:00,4,NetBanking,0.35,JohnCummings@yahoo.com,8883507125,successful
3751,495,John Cummings,110,45000.0,microwave,Home Appliances,online,Hyderabad,2026-10-03 00:00:00,4,NetBanking,0.35,JohnCummings@yahoo.com,8883507125,failed
3811,615,Carolyn Torres,108,15000.0,Mixer grinder,HOME,online,Mumbai,10-29-2025,4,UPI,0.1,CarolynTorres@gmail.com,6634885838,successful
3811,615,Carolyn Torres,108,15000.0,Mixer grinder,HOME,online,Mumbai,10-29-2025,4,UPI,0.1,CarolynTorres@gmail.com,6634885838,failed
3815,865,Jessica Patterson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-01-07 00:00:00,3,UPI,0.25,JessicaPatterson@outlook.com,9396230460,successful
3815,865,Jessica Patterson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-01-07 00:00:00,3,UPI,0.25,JessicaPatterson@outlook.com,9396230460,failed
3821,316,James Jordan,105,45000.0,Tv,electronics,offline,Delhi,2026-02-01 00:00:00,3,Cash,0.3,James19@gmail.com,8508764613,successful
3821,316,James Jordan,105,45000.0,Tv,electronics,offline,Delhi,2026-02-01 00:00:00,3,Cash,0.3,James19@gmail.com,8508764613,failed
3837,359,Ryan Williams,105,45000.0,Tv,ELEC,offline,Delhi,09-22-2025,2,UPI,0.1,RyanWilliams@gmail.com,6381855599,successful
3837,359,Ryan Williams,105,45000.0,Tv,ELEC,offline,Delhi,09-22-2025,2,UPI,0.1,RyanWilliams@gmail.com,6381855599,failed
3854,394,Jeffrey Johnson,105,45000.0,Tv,electronics,offline,Mumbai,2026-11-04 00:00:00,5,UPI,0.35,JeffreyJohnson@yahoo.com,6876875341,successful
3854,394,Jeffrey Johnson,105,45000.0,Tv,electronics,offline,Mumbai,2026-11-04 00:00:00,5,UPI,0.35,JeffreyJohnson@yahoo.com,6876875341,failed
3875,916,Betty Mcdaniel,109,65000.0,REFRIGERATOR,home appliances,offline,Chennai,2025-09-08 00:00:00,3,Cash,0.3,BettyMcdaniel@yahoo.com,7323816268,successful
3875,916,Betty Mcdaniel,109,65000.0,REFRIGERATOR,home appliances,offline,Chennai,2025-09-08 00:00:00,3,Cash,0.3,BettyMcdaniel@yahoo.com,7323816268,failed
3888,712,Laura Rogers,102,70000.0,PHONE,ELEC,offline,Hyderabad,2026-02-22 00:00:00,5,Cash,0.35,LauraRogers@outlook.com,6546785295,successful
3888,712,Laura Rogers,102,70000.0,PHONE,ELEC,offline,Hyderabad,2026-02-22 00:00:00,5,Cash,0.35,LauraRogers@outlook.com,6546785295,failed
3902,593,William Taylor,108,15000.0,MIXER GRINDER,HOME,online,Delhi,2025-12-25 00:00:00,4,UPI,0.05,WilliamTaylor@yahoo.com,6951341384,successful
3902,593,William Taylor,108,15000.0,MIXER GRINDER,HOME,online,Delhi,2025-12-25 00:00:00,4,UPI,0.05,WilliamTaylor@yahoo.com,6951341384,failed
3928,424,Tiffany Williams,110,45000.0,MICROWAVE,HOME,offline,Chennai,2026-02-18 00:00:00,1,Cash,0.05,Tiffany91@gmail.com,8805972793,successful
3928,424,Tiffany Williams,110,45000.0,MICROWAVE,HOME,offline,Chennai,2026-02-18 00:00:00,1,Cash,0.05,Tiffany91@gmail.com,8805972793,failed
3937,91,Christopher Martin,102,70000.0,PHONE,electronics,offline,Bangalore,2025-11-22 00:00:00,1,Cash,0.35,ChristopherMartin@outlook.com,8340618811,successful
3937,91,Christopher Martin,102,70000.0,PHONE,electronics,offline,Bangalore,2025-11-22 00:00:00,1,Cash,0.35,ChristopherMartin@outlook.com,8340618811,failed
3943,774,Antonio Evans,106,80000.0,Sofa,FURN,offline,Hyderabad,09-28-2025,4,Cash,0.05,Antonio94@gmail.com,7199037042,successful
3943,774,Antonio Evans,106,80000.0,Sofa,FURN,offline,Hyderabad,09-28-2025,4,Cash,0.05,Antonio94@gmail.com,7199037042,failed
3946,504,Victor Hendricks,102,70000.0,Phone,ELEC,offline,Mumbai,2026-01-21 00:00:00,4,Card,0.3,VictorHendricks@gmail.com,6589400307,successful
3946,504,Victor Hendricks,102,70000.0,Phone,ELEC,offline,Mumbai,2026-01-21 00:00:00,4,Card,0.3,VictorHendricks@gmail.com,6589400307,failed
3988,933,Zachary Khan,104,8000.0,shoes,CLOTH,online,Bangalore,2025-06-28 00:00:00,4,Cash,0.05,Zachary6@gmail.com,9316003581,successful
3988,933,Zachary Khan,104,8000.0,shoes,CLOTH,online,Bangalore,2025-06-28 00:00:00,4,Cash,0.05,Zachary6@gmail.com,9316003581,failed
4029,1752,Ryan Heath,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-12-18 00:00:00,3,NetBanking,0.2,RyanHeath@yahoo.com,9419114340,successful
4029,1752,Ryan Heath,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-12-18 00:00:00,3,NetBanking,0.2,RyanHeath@yahoo.com,9419114340,failed
4041,1463,Matthew Mathis,101,250000.0,Laptop,ELEC,offline,Delhi,11-21-2025,1,NetBanking,0.15,MatthewMathis@yahoo.com,9643726617,successful
4041,1463,Matthew Mathis,101,250000.0,Laptop,ELEC,offline,Delhi,11-21-2025,1,NetBanking,0.15,MatthewMathis@yahoo.com,9643726617,failed
4060,1311,Elizabeth Peck,107,50000.0,Dining table,furniture,offline,Hyderabad,2025-05-22 00:00:00,2,Cash,0.05,ElizabethPeck@yahoo.com,9112760130,successful
4060,1311,Elizabeth Peck,107,50000.0,Dining table,furniture,offline,Hyderabad,2025-05-22 00:00:00,2,Cash,0.05,ElizabethPeck@yahoo.com,9112760130,failed
4061,1285,Ryan Dawson,101,250000.0,LAPTOP,ELEC,offline,Mumbai,2026-01-24 00:00:00,5,NetBanking,0.3,Ryan26@gmail.com,8186966846,successful
4061,1285,Ryan Dawson,101,250000.0,LAPTOP,ELEC,offline,Mumbai,2026-01-24 00:00:00,5,NetBanking,0.3,Ryan26@gmail.com,8186966846,failed
4077,1291,Kathryn Moore,103,1300.0,SHIRT,CLOTH,offline,Chennai,2026-04-04 00:00:00,5,NetBanking,0.15,Kathryn65@gmail.com,9701317431,successful
4077,1291,Kathryn Moore,103,1300.0,SHIRT,CLOTH,offline,Chennai,2026-04-04 00:00:00,5,NetBanking,0.15,Kathryn65@gmail.com,9701317431,failed
4081,1294,Peter Reed,102,70000.0,PHONE,electronics,offline,Hyderabad,2025-08-22 00:00:00,4,Cash,0.3,PeterReed@yahoo.com,7055507125,successful
4081,1294,Peter Reed,102,70000.0,PHONE,electronics,offline,Hyderabad,2025-08-22 00:00:00,4,Cash,0.3,PeterReed@yahoo.com,7055507125,failed
4108,1077,Mandy Hess,103,1300.0,SHIRT,clothing,offline,Mumbai,2025-10-27 00:00:00,2,Card,0.2,MandyHess@yahoo.com,8659003856,successful
4108,1077,Mandy Hess,103,1300.0,SHIRT,clothing,offline,Mumbai,2025-10-27 00:00:00,2,Card,0.2,MandyHess@yahoo.com,8659003856,failed
4113,1670,Joan Miller,108,15000.0,mixer grinder,HOME,offline,Mumbai,2026-03-22 00:00:00,4,Cash,0.35,Joan54@gmail.com,7915594178,successful
4113,1670,Joan Miller,108,15000.0,mixer grinder,HOME,offline,Mumbai,2026-03-22 00:00:00,4,Cash,0.35,Joan54@gmail.com,7915594178,failed
4156,1548,Christina Porter,108,15000.0,mixer grinder,HOME,offline,Hyderabad,2025-10-08 00:00:00,3,Card,0.25,ChristinaPorter@yahoo.com,7741683259,successful
4156,1548,Christina Porter,108,15000.0,mixer grinder,HOME,offline,Hyderabad,2025-10-08 00:00:00,3,Card,0.25,ChristinaPorter@yahoo.com,7741683259,failed
4185,1880,Jeremy Mendez,110,45000.0,microwave,Home Appliances,offline,Mumbai,2025-09-22 00:00:00,4,UPI,0.15,JeremyMendez@gmail.com,9069012945,successful
4185,1880,Jeremy Mendez,110,45000.0,microwave,Home Appliances,offline,Mumbai,2025-09-22 00:00:00,4,UPI,0.15,JeremyMendez@gmail.com,9069012945,failed
